,Well,Period,OIL,GAS,Delta Days,Gross WTR,Liquid Rate,Cum Oil,Cum Gas,Cum WTR,Cum Liquid,WCT,GOR,MBT Qo,MBT Qw,MBT Ql,Days Online,BHP AVG
485,FORAKER 1207 1SMH-11,2019-06-02,258.9,3040.0,1,497.92,756.8199999999999,41724.39,251254.3,84877.64000000003,126602.03000000003,65.79107317459899,11.741985322518348,161.16025492468137,170.46441195372756,167.28155968394074,70.0,900.0
486,FORAKER 1207 1SMH-11,2019-06-03,276.12,2873.0,1,503.12,779.24,42000.51,254127.3,85380.76000000002,127381.27000000003,64.56547405164005,10.404896421845574,152.10962624945677,169.70257592622042,163.46859760792572,71.0,880.0
487,FORAKER 1207 1SMH-11,2019-06-04,277.59,3090.0,1,496.36,773.95,42278.1,257217.3,85877.12000000002,128155.22000000003,64.13334194715421,11.131524910839728,152.30411758348646,173.013780320735,165.58591640286843,72.0,870.0
488,FORAKER 1207 1SMH-11,2019-06-05,262.91,2956.0,1,491.12,754.03,42541.01,260173.3,86368.24000000002,128909.25000000003,65.13268702836757,11.243391274580654,161.80826138222204,175.8597491448119,170.96037292945908,73.0,835.0
489,FORAKER 1207 1SMH-11,2019-06-06,269.98,3205.0,1,485.61,755.59,42810.990000000005,263378.3,86853.85000000002,129664.84000000003,64.26898185523895,11.871249722201643,158.57096821986815,178.85515125306318,171.60740613295573,74.0,864.0
490,FORAKER 1207 1SMH-11,2019-06-07,258.17,3132.0,1,487.63,745.8,43069.16,266510.3,87341.48000000003,130410.64000000003,65.3834808259587,12.131541232521206,166.82480536080877,179.11424645735502,174.86006972378658,75.0,836.0
491,FORAKER 1207 1SMH-11,2019-06-08,257.39,2894.0,1,477.94,735.3299999999999,43326.55,269404.3,87819.42000000003,131145.97000000003,64.99666816259368,11.24363805897665,168.3303547146354,183.74570029710847,178.3498157289925,76.0,824.0
492,FORAKER 1207 1SMH-11,2019-06-09,240.12,2905.0,1,478.98,719.1,43566.670000000006,272309.3,88298.40000000002,131865.07000000004,66.60826032540676,12.098117607862735,181.43707313010162,184.34673681573346,183.37514949242112,77.0,836.0
493,FORAKER 1207 1SMH-11,2019-06-10,230.43,2885.0,1,454.47,684.9000000000001,43797.100000000006,275194.3,88752.87000000002,132549.97000000003,66.3556723609286,12.52007117128846,190.06683157574972,195.28873192950033,193.53185866549862,78.0,805.0
494,FORAKER 1207 1SMH-11,2019-06-11,278.4,2800.0,1,473.16,751.56,44075.50000000001,277994.3,89226.03000000003,133301.53000000003,62.95704933737826,10.057471264367816,158.3171695402299,188.57475272635054,177.36645111501414,79.0,785.0
495,FORAKER 1207 1SMH-11,2019-06-12,262.24,3369.0,1,450.36,712.6,44337.740000000005,281363.3,89676.39000000003,134014.13000000003,63.19955094021891,12.847010372178158,169.07313910921295,199.1215694111378,188.06361212461414,80.0,773.0
496,FORAKER 1207 1SMH-11,2019-06-13,262.82,3239.0,1,450.69,713.51,44600.560000000005,284602.3,90127.08000000003,134727.64000000004,63.16519740438116,12.32402404687619,169.70002282931287,199.97577048525602,188.82375860184166,81.0,668.0
497,FORAKER 1207 1SMH-11,2019-06-14,231.8,3202.0,1,450.26,682.06,44832.36000000001,287804.3,90577.34000000003,135409.70000000004,66.01472011260007,13.813632441760138,193.40966350301986,201.1667481010972,198.53048118933825,82.0,657.0
498,FORAKER 1207 1SMH-11,2019-06-15,279.7,2981.0,1,442.86,722.56,45112.060000000005,290785.3,91020.20000000003,136132.26000000004,61.290411868910546,10.657847693957812,161.28730782981768,205.5281578828524,188.40270704162984,83.0,657.0
499,FORAKER 1207 1SMH-11,2019-06-16,226.05,3752.0,1,439.38,665.4300000000001,45338.11000000001,294537.3,91459.58000000003,136797.69000000003,66.02948469410757,16.598097765980977,200.56673302366735,208.15599253493568,205.57788197105634,84.0,673.0
500,FORAKER 1207 1SMH-11,2019-06-17,226.25,2037.0,1,427.82,654.0699999999999,45564.36000000001,296574.3,91887.40000000004,137451.76000000004,65.40890118794626,9.003314917127073,201.38943646408842,214.78051516993136,210.14839390279334,85.0,649.0
501,FORAKER 1207 1SMH-11,2019-06-18,238.05,3747.0,1,286.38,524.4300000000001,45802.41000000001,300321.3,92173.78000000004,137976.19000000003,54.60785996224472,15.740390674228102,192.40667926906116,321.8583001606259,263.0974391243827,86.0,702.0
502,FORAKER 1207 1SMH-11,2019-06-19,224.86,3175.0,1,0.1,224.96,46027.27000000001,303496.3,92173.88000000005,138201.15000000002,0.04445234708392603,14.119896824690917,204.69300898336746,921738.8000000004,614.3365487197725,87.0,618.0
503,FORAKER 1207 1SMH-11,2019-06-20,231.9,2826.0,1,97.01,328.91,46259.17000000001,306322.3,92270.89000000004,138530.06000000003,29.49439056276793,12.186287192755497,199.47895644674435,951.1482321410168,421.17922836034177,88.0,576.0
504,FORAKER 1207 1SMH-11,2019-06-21,214.35,3240.0,1,512.88,727.23,46473.52000000001,309562.3,92783.77000000005,139257.29000000004,70.52514335217194,15.115465360391882,216.8113832516912,180.90736624551562,191.49002378889764,89.0,618.0
505,FORAKER 1207 1SMH-11,2019-06-22,263.16,2746.0,1,510.92,774.08,46736.680000000015,312308.3,93294.69000000005,140031.37000000002,66.0035138486978,10.43471652226782,177.59796321629432,182.60136616300016,180.9003849731294,90.0,615.0
506,FORAKER 1207 1SMH-11,2019-06-23,165.86,3528.0,1,522.7,688.5600000000001,46902.540000000015,315836.3,93817.39000000004,140719.93000000002,75.91204833275242,21.270951404799227,282.78391414445923,179.48611057968247,204.3684355756942,91.0,650.0
507,FORAKER 1207 1SMH-11,2019-06-24,220.81,2286.0,1,478.67,699.48,47123.35000000001,318122.3,94296.06000000004,141419.41000000003,68.43226396751872,10.352791993116254,213.41130383587705,196.99596799465192,202.17791788185514,92.0,659.0
508,FORAKER 1207 1SMH-11,2019-06-25,197.61,2901.0,1,460.36,657.97,47320.960000000014,321023.3,94756.42000000004,142077.38000000003,69.9667158077116,14.680431152269621,239.4664237639796,205.83113215744208,215.9329148745384,93.0,713.0
509,FORAKER 1207 1SMH-11,2019-06-26,207.49,2769.0,1,86.62,294.11,47528.45000000001,323792.3,94843.04000000004,142371.49000000002,29.451565740709256,13.345221456455732,229.0638103041111,1094.932348187486,484.07565196695117,94.0,742.0
510,FORAKER 1207 1SMH-11,2019-06-27,196.51,2759.0,1,30.38,226.89,47724.960000000014,326551.3,94873.42000000004,142598.38000000003,13.389748336198158,14.039997964480179,242.86275507607763,3122.890717577355,628.4912512671341,95.0,1038.0
511,FORAKER 1207 1SMH-11,2019-06-28,211.62,2802.0,1,51.63,263.25,47936.580000000016,329353.3,94925.05000000005,142861.63000000003,19.612535612535613,13.240714488233627,226.52197334845485,1838.5638194847966,542.6842545109213,96.0,596.0
512,FORAKER 1207 1SMH-11,2019-06-29,203.31,3004.0,1,298.37,501.68,48139.890000000014,332357.3,95223.42000000004,143363.31000000003,59.4741667995535,14.775466037086224,236.7807289361075,319.14542346750693,285.76644474565467,97.0,555.0
513,FORAKER 1207 1SMH-11,2019-06-30,215.96,2746.0,1,615.97,831.9300000000001,48355.85000000001,335103.3,95839.39000000004,144195.24000000002,74.04108518745566,12.715317651416928,223.9111409520282,155.5910028085784,173.3261692690491,98.0,698.0
514,FORAKER 1207 1SMH-11,2019-07-01,168.55,2900.0,1,551.62,720.1700000000001,48524.400000000016,338003.3,96391.01000000004,144915.41000000003,76.59580376855465,17.20557698012459,287.8932067635717,174.74168811863245,201.22389158115448,99.0,689.0
515,FORAKER 1207 1SMH-11,2019-07-02,192.34,2254.0,1,521.85,714.19,48716.74000000001,340257.3,96912.86000000004,145629.60000000003,73.06879121802321,11.718831236352292,253.2844962046377,185.7101849190381,203.9087637743458,100.0,763.0
516,FORAKER 1207 1SMH-11,2019-07-03,201.07,2678.0,1,465.01,666.0799999999999,48917.81000000001,342935.3,97377.87000000004,146295.68000000002,69.81293538313717,13.318744715770627,243.2874620778834,209.41027074686573,219.63680038433827,101.0,792.0
517,FORAKER 1207 1SMH-11,2019-07-04,200.54,2685.0,1,449.97,650.51,49118.35000000001,345620.3,97827.84000000004,146946.19000000003,69.17188052451154,13.388850104717264,244.93043781789177,217.40969397959873,225.8938217706108,102.0,740.0
518,FORAKER 1207 1SMH-11,2019-07-05,218.51,2678.0,1,452.78,671.29,49336.860000000015,348298.3,98280.62000000004,147617.48000000004,67.44923952390174,12.255732003111985,225.78765273900515,217.06042669729237,219.90120514233797,103.0,691.0
519,FORAKER 1207 1SMH-11,2019-07-06,181.95,2968.0,1,442.91,624.86,49518.81000000001,351266.3,98723.53000000004,148242.34000000003,70.881477450949,16.31217367408629,272.1561417971971,222.89749610530365,237.24088595845473,104.0,717.0
520,FORAKER 1207 1SMH-11,2019-07-07,193.73,2506.0,1,440.64,634.37,49712.540000000015,353772.3,99164.17000000004,148876.71000000002,69.46104008701546,12.935528828782326,256.6073401125278,225.04577432824993,234.68434825102074,105.0,713.0
521,FORAKER 1207 1SMH-11,2019-07-08,117.36,2578.0,1,413.23,530.59,49829.900000000016,356350.3,99577.40000000004,149407.30000000002,77.88122655911343,21.966598500340833,424.59014996591696,240.97330784308988,281.58710115154827,106.0,723.0
522,FORAKER 1207 1SMH-11,2019-07-09,250.59,2228.0,1,443.16,693.75,50080.49000000001,358578.3,100020.56000000004,150101.05000000002,63.87891891891892,8.891017199409394,199.85031326070478,225.69852874808203,216.3618738738739,107.0,709.0
523,FORAKER 1207 1SMH-11,2019-07-10,185.98,3113.0,1,446.01,631.99,50266.470000000016,361691.3,100466.57000000004,150733.04,70.57231918226555,16.73835896332939,270.2789009570923,225.25631712293455,238.5054193895473,108.0,712.0
524,FORAKER 1207 1SMH-11,2019-07-11,235.22,2511.0,1,469.86,705.08,50501.69000000002,364202.3,100936.43000000004,151438.12,66.63924661031372,10.675112660488054,214.69981294107652,214.8223513386967,214.78147160605886,109.0,598.0
525,FORAKER 1207 1SMH-11,2019-07-12,209.76,3429.0,1,437.8,647.56,50711.45000000002,367631.3,101374.23000000004,152085.68,67.60763481376243,16.34725400457666,241.75939168573618,231.55374600274106,234.85959602199026,110.0,568.0
526,FORAKER 1207 1SMH-11,2019-07-13,189.59,3084.0,1,440.62,630.21,50901.040000000015,370715.3,101814.85000000003,152715.88999999998,69.91637708065565,16.266680732106124,268.479561158289,231.07178521174717,242.32539947001789,111.0,544.0
527,FORAKER 1207 1SMH-11,2019-07-14,154.06,2702.0,1,291.7,445.76,51055.10000000001,373417.3,102106.55000000003,153161.65,65.43880114860015,17.538621316370246,331.39750746462425,350.039595474803,343.596666367552,112.0,539.0
528,FORAKER 1207 1SMH-11,2019-07-15,149.11,2437.0,1,304.71,453.82,51204.210000000014,375854.3,102411.26000000004,153615.47,67.14336080384292,16.343638924284082,343.3989001408357,336.09418791637967,338.4942708562866,113.0,549.0
529,FORAKER 1207 1SMH-11,2019-07-16,190.1,2316.0,1,134.17,324.27,51394.31000000001,378170.3,102545.43000000004,153939.74,41.376013815647454,12.183061546554445,270.3540768016834,764.2947752850864,474.72704844728156,114.0,498.0
530,FORAKER 1207 1SMH-11,2019-07-17,178.43,2826.0,1,391.59,570.02,51572.74000000001,380996.3,102937.02000000003,154509.75999999998,68.69758955826111,15.838143809897439,289.0362607184891,262.869378686892,271.060243500228,115.0,513.0
531,FORAKER 1207 1SMH-11,2019-07-18,205.54,2864.0,1,1.4,206.94,51778.28000000001,383860.3,102938.42000000003,154716.69999999998,0.6765245965014014,13.934027439914372,251.91339885180508,73527.44285714289,747.640378853774,116.0,431.0
532,FORAKER 1207 1SMH-11,2019-07-19,203.24,2830.0,1,563.55,766.79,51981.52000000001,386690.3,103501.97000000003,155483.49,73.49469867890816,13.924424325920095,255.76421964180284,183.66066897347181,202.771932341319,117.0,511.0
533,FORAKER 1207 1SMH-11,2019-07-20,192.86,2810.0,1,347.83,540.69,52174.38000000001,389500.3,103849.80000000003,156024.18,64.33076254415653,14.570154516229389,270.5298143731204,298.56481614581844,288.5649447927648,118.0,480.0
534,FORAKER 1207 1SMH-11,2019-07-21,157.02,2762.0,1,458.41,615.4300000000001,52331.40000000001,392262.3,104308.21000000004,156639.61,74.48613164779097,17.590115908801426,333.27856324035156,227.54348727122016,254.52059535609243,119.0,554.0
535,FORAKER 1207 1SMH-11,2019-07-22,127.0,2772.0,1,491.6,618.6,52458.40000000001,395034.3,104799.81000000004,157258.21,79.46977044940188,21.826771653543307,413.0582677165355,213.18106183889347,254.2163110248949,120.0,488.0
536,FORAKER 1207 1SMH-11,2019-07-23,136.01,2725.51,1,469.72,605.73,52594.41000000001,397759.81,105269.53000000004,157863.94,77.54610139831277,20.039041246967138,386.69516947283296,224.11123648130808,260.6176679378601,121.0,514.0
537,FORAKER 1207 1SMH-11,2019-07-24,148.52,2597.37,1,375.54,524.0600000000001,52742.93000000001,400357.18,105645.07000000004,158388.0,71.65973361828797,17.488351737139777,355.123417721519,281.31509293284347,302.2325687898332,122.0,513.0
538,FORAKER 1207 1SMH-11,2019-07-25,165.11,2602.71,1,407.41,572.52,52908.04000000001,402959.89,106052.48000000004,158960.52,71.16083280933418,15.763491005996002,320.44116043849556,260.308976215606,277.65059735904424,123.0,552.0
539,FORAKER 1207 1SMH-11,2019-07-26,161.7,2611.46,1,416.8,578.5,53069.740000000005,405571.35000000003,106469.28000000004,159539.02,72.04840103716508,16.150030921459493,328.19876314162036,255.44452975047994,275.78050129645635,124.0,521.0
540,FORAKER 1207 1SMH-11,2019-07-27,141.71,2569.28,1,407.23,548.94,53211.450000000004,408140.63000000006,106876.51000000004,160087.96,74.18479250919954,18.130548302872064,375.4953778844118,262.4475357905853,291.6310707909789,125.0,535.0
541,FORAKER 1207 1SMH-11,2019-07-28,156.8,2556.1,1,400.07,556.87,53368.25000000001,410696.73000000004,107276.58000000005,160644.83,71.8426203602277,16.301658163265305,340.358737244898,268.14452470817616,288.4781546860129,126.0,517.0
542,FORAKER 1207 1SMH-11,2019-07-29,165.23,2502.87,1,348.52,513.75,53533.48000000001,413199.60000000003,107625.10000000005,161158.58,67.83844282238442,15.147793984143316,323.9937057435091,308.8060943417883,313.69066666666663,127.0,520.0
543,FORAKER 1207 1SMH-11,2019-07-30,153.98,2540.74,1,440.07,594.05,53687.460000000014,415740.34,108065.17000000006,161752.62999999998,74.07962292736302,16.500454604494088,348.66515131835314,245.56359215579351,272.28790505849673,128.0,523.0
544,FORAKER 1207 1SMH-11,2019-07-31,162.29,2746.44,1,438.3,600.59,53849.750000000015,418486.78,108503.47000000006,162353.21999999997,72.97823806590186,16.92303900425165,331.8118799679587,247.55525895505374,270.322882498876,129.0,507.0
545,FORAKER 1207 1SMH-11,2019-08-01,161.09,2725.95,1,468.31,629.4,54010.84000000001,421212.73000000004,108971.78000000006,162982.61999999997,74.40578328566889,16.92190700850456,335.2836302687939,232.69155046870674,258.94918970448043,130.0,541.0
546,FORAKER 1207 1SMH-11,2019-08-02,149.23,2929.54,1,444.74,593.97,54160.070000000014,424142.27,109416.52000000006,163576.58999999997,74.87583547990639,19.631039335254307,362.93017489780885,246.02356432972087,275.3953735037122,131.0,546.0
547,FORAKER 1207 1SMH-11,2019-08-03,146.51,2850.74,1,409.43,555.94,54306.580000000016,426993.01,109825.95000000006,164132.52999999997,73.64643666582724,19.45764794211999,370.6680772643507,268.2410912732337,295.2342518976867,132.0,563.0
548,FORAKER 1207 1SMH-11,2019-08-04,154.86,2636.42,1,261.28,416.14,54461.44000000002,429629.43,110087.23000000005,164548.66999999998,62.7865622146393,17.024538292651425,351.68177708898367,421.33814298836523,395.41661460085544,133.0,542.0
549,FORAKER 1207 1SMH-11,2019-08-05,115.27,2616.04,1,0.0,115.27,54576.710000000014,432245.47,110087.23000000005,164663.93999999997,0.0,22.69489025765594,473.4684653422401,,1428.506463086666,134.0,537.0
550,FORAKER 1207 1SMH-11,2019-08-06,143.75,2111.84,1,341.45,485.2,54720.460000000014,434357.31,110428.68000000005,165149.13999999998,70.37304204451773,14.691060869565218,380.66406956521746,323.4109825743156,340.3733305853256,135.0,468.0
551,FORAKER 1207 1SMH-11,2019-08-07,154.0,2817.77,1,77.08,231.07999999999998,54874.460000000014,437175.08,110505.76000000005,165380.21999999997,33.356413363337374,18.297207792207793,356.32766233766245,1433.6502335236125,715.6838324389821,136.0,369.0
552,FORAKER 1207 1SMH-11,2019-08-08,147.04,2676.66,1,414.32,561.36,55021.500000000015,439851.74,110920.08000000006,165941.57999999996,73.80647000142511,18.203618063112078,374.1940968443962,267.71596833365527,295.6063488670371,137.0,476.0
553,FORAKER 1207 1SMH-11,2019-08-09,158.29,2640.16,1,435.72,594.01,55179.790000000015,442491.89999999997,111355.80000000006,166535.58999999997,73.35230046632212,16.67925958683429,348.5993429780783,255.5673368218123,280.3582262924866,138.0,354.0
554,FORAKER 1207 1SMH-11,2019-08-10,143.76,2555.69,1,399.74,543.5,55323.55000000002,445047.58999999997,111755.54000000007,167079.08999999997,73.54921803127876,17.777476349471343,384.8327072899278,279.57057087106637,307.41322907083713,139.0,498.0
555,FORAKER 1207 1SMH-11,2019-08-11,147.13,2501.52,1,195.42,342.54999999999995,55470.680000000015,447549.11,111950.96000000006,167421.63999999996,57.04860604291345,17.002106980221573,377.0181472167472,572.873605567496,488.750956064808,140.0,502.0
556,FORAKER 1207 1SMH-11,2019-08-12,152.58,2464.35,1,375.22,527.8000000000001,55623.26000000002,450013.45999999996,112326.18000000007,167949.43999999994,71.0913224706328,16.15119937082186,364.5514484205008,299.3608549650873,318.20659340659324,141.0,506.0
557,FORAKER 1207 1SMH-11,2019-08-13,148.53,2519.27,1,393.67,542.2,55771.790000000015,452532.73,112719.85000000006,168491.63999999996,72.60604942825525,16.9613546084966,375.491752507911,286.3308100693476,310.75551457026916,142.0,448.0
558,FORAKER 1207 1SMH-11,2019-08-14,132.08,2528.45,1,196.46,328.54,55903.87000000002,455061.18,112916.31000000007,168820.17999999996,59.79789371157241,19.143322228952147,423.25764688067846,574.7547083375754,513.8496986668289,143.0,510.0
559,FORAKER 1207 1SMH-11,2019-08-15,87.45,2459.24,1,154.02,241.47000000000003,55991.320000000014,457520.42,113070.33000000007,169061.64999999997,63.78432103366878,28.121669525443107,640.2666666666668,734.1275808336584,700.1352134840764,144.0,493.0
560,FORAKER 1207 1SMH-11,2019-08-16,79.12,1914.65,1,137.01,216.13,56070.44000000002,459435.07,113207.34000000007,169277.77999999997,63.39240272058483,24.199317492416583,708.6759352881701,826.2706371797684,783.2220422893628,145.0,424.0
561,FORAKER 1207 1SMH-11,2019-08-17,104.11,1526.0,1,167.46,271.57,56174.55000000002,460961.07,113374.80000000008,169549.34999999998,61.66365946164893,14.657573720103736,539.5692056478726,677.0261554998212,624.3301911109473,146.0,410.0
562,FORAKER 1207 1SMH-11,2019-08-18,89.59,1520.65,1,217.53,307.12,56264.140000000014,462481.72000000003,113592.33000000007,169856.46999999997,70.82899192498046,16.973434535104364,628.0180823752652,522.1915597848576,553.0622232352174,147.0,421.0
563,FORAKER 1207 1SMH-11,2019-08-19,97.86,1536.12,1,128.21,226.07,56362.000000000015,464017.84,113720.54000000008,170082.53999999998,56.71252266996948,15.697118332311465,575.9452278765585,886.9865065127531,752.3445835360728,148.0,422.0
564,FORAKER 1207 1SMH-11,2019-08-20,99.3,1492.38,1,13.12,112.42,56461.30000000002,465510.22000000003,113733.66000000008,170194.96,11.670521259562355,15.029003021148037,568.5931520644514,8668.72408536586,1513.9206546877779,149.0,436.0
565,FORAKER 1207 1SMH-11,2019-08-21,96.53,1471.48,1,191.21,287.74,56557.830000000016,466981.7,113924.87000000008,170482.69999999998,66.45235281851672,15.243758417072412,585.9093546047862,595.810208671095,592.4887050809758,150.0,201.0
566,FORAKER 1207 1SMH-11,2019-08-22,94.44,1435.52,1,312.01,406.45,56652.27000000002,468417.22000000003,114236.88000000008,170889.15,76.76466970107025,15.2003388394748,599.8757941550193,366.1321111502839,420.44322794931725,151.0,201.0
567,FORAKER 1207 1SMH-11,2019-08-23,124.17,1473.63,1,484.99,609.16,56776.44000000002,469890.85000000003,114721.87000000008,171498.31,79.61619279007158,11.867842474027544,457.24764435854087,236.54481535701782,281.5324545275461,152.0,207.0
568,FORAKER 1207 1SMH-11,2019-08-24,96.41,1446.43,1,436.53,532.9399999999999,56872.85000000002,471337.28,115158.40000000008,172031.25,81.90978346530567,15.002904263043254,589.9061300694951,263.8040913568371,322.7966562840095,153.0,195.0
569,FORAKER 1207 1SMH-11,2019-08-25,102.06,1381.29,1,410.95,513.01,56974.91000000002,472718.57,115569.35000000008,172544.26,80.10565096196956,13.534097589653145,558.2491671565747,281.2248448716391,336.33703046724236,154.0,193.0
570,FORAKER 1207 1SMH-11,2019-08-26,118.76,1334.44,1,395.94,514.7,57093.67000000002,474053.01,115965.29000000008,173058.96000000002,76.9263648727414,11.236443246884473,480.74831593129016,292.8860180835482,336.2326792306198,155.0,210.0
